ParkingSpaceId,ParkingMeterStatus,OccupancyStatus,OccupancyDateChanged
25628B,N,O,03/30/2022 19:21:05 PM
25629A,N,O,03/30/2022 14:56:48 PM
25629B,N,O,03/30/2022 14:56:48 PM
2565A,N,O,03/30/2022 06:14:59 AM
2565B,N,O,03/30/2022 06:14:59 AM
2566A,N,O,03/30/2022 18:04:13 PM
2566B,N,O,03/30/2022 18:04:13 PM
2567A,N,O,03/30/2022 06:12:46 AM
2567B,N,O,03/30/2022 06:12:46 AM
2568A,N,O,03/30/2022 18:49:20 PM
2568B,N,O,03/30/2022 18:49:20 PM
2571A,N,O,03/30/2022 18:29:04 PM
2571B,N,O,03/30/2022 18:29:04 PM
2572A,N,O,03/30/2022 19:11:30 PM
2572B,N,O,03/30/2022 19:11:30 PM
2573A,N,O,03/30/2022 20:34:49 PM
2573B,N,O,03/30/2022 20:34:49 PM
2574A,N,O,03/30/2022 18:49:43 PM
2574B,N,O,03/30/2022 18:49:43 PM
2575B,N,O,03/30/2022 22:17:42 PM
2576A,N,V,03/30/2022 22:35:31 PM
2576B,N,O,03/30/2022 22:35:31 PM
2577A,N,V,03/30/2022 23:19:57 PM
2577B,N,O,03/30/2022 23:19:57 PM
2579A,N,O,03/30/2022 17:49:03 PM
2579B,N,O,03/30/2022 17:49:03 PM
25801A,N,O,03/30/2022 16:44:14 PM
25801B,N,O,03/30/2022 16:44:14 PM
25802A,N,O,03/30/2022 14:49:15 PM
25802B,N,O,03/30/2022 14:49:15 PM
25803A,N,O,03/30/2022 15:08:11 PM
25803B,N,O,03/30/2022 15:08:11 PM
25804A,N,O,03/30/2022 16:19:09 PM
25804B,N,O,03/30/2022 16:19:09 PM
25805A,N,O,03/30/2022 19:22:44 PM
25805B,N,O,03/30/2022 19:22:44 PM
25806A,N,O,03/30/2022 16:45:28 PM
25807A,N,O,03/30/2022 06:12:51 AM
25807B,N,O,03/30/2022 06:12:51 AM
25808A,N,O,03/30/2022 15:21:39 PM
25808B,N,O,03/30/2022 15:21:39 PM
25809A,N,O,03/30/2022 11:49:16 AM
25809B,N,O,03/30/2022 11:49:16 AM
2580A,N,O,03/30/2022 21:47:48 PM
2580B,N,O,03/30/2022 21:47:48 PM
25811A,N,O,03/30/2022 16:20:47 PM
25811B,N,O,03/30/2022 16:20:47 PM
25812A,N,O,03/30/2022 17:24:17 PM
25812B,N,O,03/30/2022 17:24:17 PM
25813A,N,O,03/30/2022 15:06:58 PM
25813B,N,O,03/30/2022 15:06:58 PM
25814A,N,O,03/30/2022 14:02:58 PM
25815B,N,O,03/30/2022 16:10:55 PM
25816A,N,O,03/30/2022 14:27:07 PM
25816B,N,O,03/30/2022 14:27:07 PM
25817A,N,O,03/30/2022 18:29:43 PM
25817B,N,O,03/30/2022 18:29:43 PM
25818A,N,O,03/30/2022 18:12:02 PM
25818B,N,O,03/30/2022 18:12:02 PM
25819A,N,O,03/30/2022 18:30:13 PM
25819B,N,O,03/30/2022 18:30:13 PM
25820A,N,O,03/30/2022 13:57:23 PM
25821B,N,O,03/30/2022 06:13:42 AM
25822A,N,O,03/30/2022 15:55:55 PM
25822B,N,O,03/30/2022 15:55:55 PM
25823A,N,O,03/30/2022 17:04:52 PM
25823B,N,O,03/30/2022 17:04:52 PM
25824A,N,O,03/30/2022 16:12:52 PM
25824B,N,O,03/30/2022 16:12:52 PM
25825A,N,O,03/30/2022 18:17:02 PM
25825B,N,O,03/30/2022 18:17:02 PM
25826A,N,O,03/30/2022 17:29:29 PM
25826B,N,O,03/30/2022 17:29:29 PM
25827A,N,O,03/30/2022 17:28:04 PM
25827B,N,O,03/30/2022 17:28:04 PM
25828A,N,O,03/30/2022 17:01:52 PM
25828B,N,O,03/30/2022 17:01:52 PM
25829A,N,O,03/30/2022 16:16:40 PM
25829B,N,O,03/30/2022 16:16:40 PM
2582A,N,O,03/30/2022 18:12:39 PM
2582B,N,O,03/30/2022 18:12:39 PM
25830A,N,O,03/30/2022 16:33:03 PM
25830B,N,O,03/30/2022 16:33:03 PM
25831A,N,O,03/30/2022 16:38:44 PM
25831B,N,O,03/30/2022 16:38:44 PM
25832A,N,O,03/30/2022 16:22:36 PM
25833A,N,O,03/30/2022 17:07:44 PM
25833B,N,O,03/30/2022 17:07:44 PM
2583A,N,O,03/30/2022 06:11:42 AM
2584A,N,O,03/30/2022 06:10:41 AM
2584B,N,O,03/30/2022 06:10:41 AM
2585A,N,O,03/30/2022 18:11:07 PM
2585B,N,O,03/30/2022 18:11:07 PM
2586A,N,O,03/30/2022 15:03:06 PM
2586B,N,O,03/30/2022 15:03:06 PM
2591A,N,O,03/30/2022 07:24:38 AM
2591B,N,O,03/30/2022 07:24:38 AM
2592A,N,O,03/30/2022 19:19:03 PM
2592B,N,O,03/30/2022 19:19:03 PM
2593A,N,O,03/30/2022 16:28:56 PM
2593B,N,O,03/30/2022 16:28:56 PM
2594A,N,O,03/30/2022 19:39:38 PM
2597A,N,O,03/30/2022 20:13:06 PM
2597B,N,O,03/30/2022 20:13:06 PM
25A,N,V,03/30/2022 23:13:06 PM
25B,N,O,03/30/2022 23:13:06 PM
26007B,N,O,03/30/2022 06:12:42 AM
26008A,N,O,03/30/2022 09:59:55 AM
26008B,N,O,03/30/2022 09:59:55 AM
26009A,N,O,03/30/2022 06:10:46 AM
26009B,N,O,03/30/2022 06:10:46 AM
26011A,N,O,03/30/2022 06:13:48 AM
26011B,N,V,03/30/2022 06:13:48 AM
26012A,N,O,03/30/2022 19:48:05 PM
26012B,N,O,03/30/2022 19:48:05 PM
26013A,N,O,03/30/2022 11:46:15 AM
26013B,N,O,03/30/2022 11:46:15 AM
26014A,N,O,03/30/2022 19:54:42 PM
26014B,N,O,03/30/2022 19:54:42 PM
26015B,N,O,03/30/2022 10:19:23 AM
26017A,N,O,03/30/2022 19:55:03 PM
26017B,N,O,03/30/2022 19:55:03 PM
26018A,N,O,03/30/2022 13:37:29 PM
26018B,N,O,03/30/2022 13:37:29 PM
26019A,N,O,03/30/2022 19:56:42 PM
26019B,N,O,03/30/2022 19:56:42 PM
26020A,N,O,03/30/2022 19:57:09 PM
26020B,N,O,03/30/2022 19:57:09 PM
26021A,N,O,03/30/2022 06:13:50 AM
26021B,N,O,03/30/2022 06:13:50 AM
26022B,N,O,03/30/2022 06:12:42 AM
26023A,N,O,03/30/2022 07:11:48 AM
26023B,N,O,03/30/2022 07:11:48 AM
26024A,N,O,03/30/2022 16:34:40 PM
26024B,N,O,03/30/2022 16:34:40 PM
26025A,N,O,03/30/2022 19:47:29 PM
26025B,N,O,03/30/2022 19:47:29 PM
26026A,N,O,03/30/2022 17:58:21 PM
26026B,N,O,03/30/2022 17:58:21 PM
26027A,N,O,03/30/2022 19:55:55 PM
26027B,N,O,03/30/2022 19:55:55 PM
26028A,N,O,03/30/2022 19:15:19 PM
26028B,N,O,03/30/2022 19:15:19 PM
26029A,NU,V,04/17/2021 11:27:19 AM
26029B,N,O,03/30/2022 17:10:32 PM
26030A,N,O,03/30/2022 19:59:35 PM
26030B,N,O,03/30/2022 19:59:35 PM
26031A,N,O,03/30/2022 18:15:06 PM
26031B,N,O,03/30/2022 18:15:06 PM
26032A,N,O,03/30/2022 17:35:40 PM
26032B,N,O,03/30/2022 17:35:40 PM
26033A,N,O,03/30/2022 19:24:42 PM
26033B,N,O,03/30/2022 19:24:42 PM
26034A,N,V,02/18/2022 11:53:48 AM
26034B,N,O,02/18/2022 11:53:48 AM
26035A,N,V,03/30/2022 19:40:43 PM
26035B,N,O,03/30/2022 19:40:43 PM
26036A,N,V,03/30/2022 19:35:38 PM
26036B,N,O,03/30/2022 19:35:38 PM
26037A,N,O,03/30/2022 19:51:03 PM
26037B,N,V,03/30/2022 19:51:03 PM
26038A,N,O,03/30/2022 19:39:16 PM
26038B,N,O,03/30/2022 19:39:16 PM
26039A,N,O,03/30/2022 19:03:40 PM
26039B,N,O,03/30/2022 19:03:40 PM
2603A,N,O,03/30/2022 13:59:31 PM
26040A,N,O,03/30/2022 23:29:26 PM
26040B,N,O,03/30/2022 23:29:26 PM
26041A,N,O,03/30/2022 18:54:34 PM
26041B,N,O,03/30/2022 18:54:34 PM
26042A,N,O,03/30/2022 18:38:33 PM
26042B,N,O,03/30/2022 18:38:33 PM
26043A,N,O,03/30/2022 19:10:25 PM
26044A,N,O,03/30/2022 19:45:03 PM
26044B,N,O,03/30/2022 19:45:03 PM
26045A,N,O,03/30/2022 18:38:27 PM
26045B,N,O,03/30/2022 18:38:27 PM
26046A,N,O,03/30/2022 19:59:20 PM
26046B,N,V,03/30/2022 19:59:20 PM
26049A,N,O,03/30/2022 14:47:28 PM
26049B,N,O,03/30/2022 14:47:28 PM
2604A,N,O,03/30/2022 15:51:03 PM
2604B,N,O,03/30/2022 15:51:03 PM
26050B,N,O,03/30/2022 18:54:03 PM
26051A,N,O,03/30/2022 14:22:55 PM
26051B,N,O,03/30/2022 14:22:55 PM
26052A,N,O,03/30/2022 06:12:42 AM
26052B,N,O,03/30/2022 06:12:42 AM
26053A,N,O,03/30/2022 06:11:43 AM
26053B,N,O,03/30/2022 06:11:43 AM
26054A,N,O,03/30/2022 06:10:54 AM
26054B,N,O,03/30/2022 06:10:54 AM
26055A,N,O,03/30/2022 19:39:23 PM
26055B,N,O,03/30/2022 19:39:23 PM
26056A,N,O,03/30/2022 17:44:33 PM
26056B,N,O,03/30/2022 17:44:33 PM
26057A,N,V,03/30/2022 19:48:23 PM
26057B,N,O,03/30/2022 19:48:23 PM
26059A,N,O,03/30/2022 18:40:36 PM
26059B,N,O,03/30/2022 18:40:36 PM
26060A,N,O,03/30/2022 16:13:54 PM
26060B,N,O,03/30/2022 16:13:54 PM
26061A,N,O,03/30/2022 19:58:42 PM
26061B,N,O,03/30/2022 19:58:42 PM
26062A,N,O,03/30/2022 19:42:30 PM
26062B,N,O,03/30/2022 19:42:30 PM
26063A,N,O,03/30/2022 19:16:43 PM
26063B,N,O,03/30/2022 19:16:43 PM
26064B,N,O,03/30/2022 06:10:42 AM
26065A,N,O,03/30/2022 19:56:15 PM
26065B,N,O,03/30/2022 19:56:15 PM
26066A,N,O,03/30/2022 18:36:04 PM
26066B,N,O,03/30/2022 18:36:04 PM
26067A,N,O,03/30/2022 19:34:16 PM
26067B,N,O,03/30/2022 19:34:16 PM
26068A,N,O,03/30/2022 19:02:55 PM
26068B,N,O,03/30/2022 19:02:55 PM
26069A,N,O,03/30/2022 18:57:08 PM
26069B,N,O,03/30/2022 18:57:08 PM
26070A,N,O,03/30/2022 14:46:34 PM
26072A,N,V,03/30/2022 19:44:51 PM
26073A,N,V,03/30/2022 19:47:03 PM
26073B,N,O,03/30/2022 19:47:03 PM
26074A,N,O,03/30/2022 18:13:41 PM
26074B,N,O,03/30/2022 18:13:41 PM
26075A,N,V,03/30/2022 19:42:31 PM
26075B,N,O,03/30/2022 19:42:31 PM
26076A,N,V,03/30/2022 19:47:47 PM
26076B,N,O,03/30/2022 19:47:47 PM
26077A,N,O,03/30/2022 19:38:50 PM
26077B,N,V,03/30/2022 19:38:50 PM
26078A,N,V,03/30/2022 19:59:07 PM
26078B,N,O,03/30/2022 19:59:07 PM
26079A,N,O,03/30/2022 19:50:22 PM
26079B,N,V,03/30/2022 19:50:22 PM
26080A,N,O,03/30/2022 19:56:36 PM
26080B,N,O,03/30/2022 19:56:36 PM
26081A,N,O,03/30/2022 19:50:21 PM
26081B,N,O,03/30/2022 19:50:21 PM
26086A,N,O,03/30/2022 18:04:36 PM
26086B,N,O,03/30/2022 18:04:36 PM
26087A,N,O,03/30/2022 19:59:07 PM
26087B,N,O,03/30/2022 19:59:07 PM
26089B,N,O,03/30/2022 18:04:55 PM
26090A,N,O,03/30/2022 19:53:13 PM
26090B,N,O,03/30/2022 19:53:13 PM
26091A,N,V,03/30/2022 19:57:44 PM
26091B,N,O,03/30/2022 19:57:44 PM
26092A,N,O,03/30/2022 19:53:31 PM
26092B,N,O,03/30/2022 19:53:31 PM
26093A,N,V,03/30/2022 19:58:26 PM
26093B,N,O,03/30/2022 19:58:26 PM
26094A,N,O,03/30/2022 19:53:42 PM
26094B,N,O,03/30/2022 19:53:42 PM
26095A,N,O,03/30/2022 19:03:11 PM
26095B,N,O,03/30/2022 19:03:11 PM
26096A,N,O,03/30/2022 19:58:48 PM
26096B,N,O,03/30/2022 19:58:48 PM
26097A,N,O,03/30/2022 18:46:39 PM
26097B,N,O,03/30/2022 18:46:39 PM
26098A,N,O,03/30/2022 18:33:51 PM
26098B,N,O,03/30/2022 18:33:51 PM
26099B,N,O,03/30/2022 10:22:35 AM
2609A,N,O,03/30/2022 06:10:42 AM
2609B,N,O,03/30/2022 06:10:42 AM
26103A,N,O,03/30/2022 19:51:45 PM
26103B,N,O,03/30/2022 19:51:45 PM
26104A,N,O,03/30/2022 18:22:32 PM
26104B,N,O,03/30/2022 18:22:32 PM
26105A,N,O,03/30/2022 19:34:45 PM
26105B,N,O,03/30/2022 19:34:45 PM
26106A,N,O,03/30/2022 19:00:43 PM
26106B,N,O,03/30/2022 19:00:43 PM
26107A,N,V,03/30/2022 19:53:37 PM
26107B,N,O,03/30/2022 19:53:37 PM
26108A,N,O,03/30/2022 20:00:00 PM
26108B,N,V,03/30/2022 20:00:00 PM
26109A,N,O,03/30/2022 16:02:26 PM
26109B,N,O,03/30/2022 16:02:26 PM
26110A,N,O,03/30/2022 17:57:47 PM
26110B,N,O,03/30/2022 17:57:47 PM
26111A,N,O,03/30/2022 19:52:29 PM
26111B,N,O,03/30/2022 19:52:29 PM
26112A,N,O,03/30/2022 19:57:06 PM
26112B,N,O,03/30/2022 19:57:06 PM
26113A,N,O,03/30/2022 17:42:07 PM
26113B,N,O,03/30/2022 17:42:07 PM
26114A,N,O,03/30/2022 19:54:47 PM
26114B,N,O,03/30/2022 19:54:47 PM
26115A,N,O,03/30/2022 19:55:03 PM
26115B,N,O,03/30/2022 19:55:03 PM
26116A,N,O,03/30/2022 17:54:13 PM
26116B,N,O,03/30/2022 17:54:13 PM
26117A,N,O,03/30/2022 19:51:37 PM
26117B,N,O,03/30/2022 19:51:37 PM
26118A,N,O,03/30/2022 15:40:26 PM
26118B,N,O,03/30/2022 15:40:26 PM
26119A,N,O,03/30/2022 18:44:38 PM
26119B,N,O,03/30/2022 18:44:38 PM
2611A,N,O,03/30/2022 08:09:55 AM
2611B,N,O,03/30/2022 08:09:55 AM
26120A,N,O,03/30/2022 17:14:29 PM
26120B,N,O,03/30/2022 17:14:29 PM
26121A,N,O,03/30/2022 19:17:40 PM
26121B,N,O,03/30/2022 19:17:40 PM
26122A,N,O,03/30/2022 18:39:04 PM
26123A,N,O,03/30/2022 16:07:05 PM
26123B,N,O,03/30/2022 16:07:05 PM
26124A,N,O,03/30/2022 19:42:21 PM
26124B,N,O,03/30/2022 19:42:21 PM
26125A,N,O,03/30/2022 18:11:24 PM
26125B,N,O,03/30/2022 18:11:24 PM
26126A,N,O,03/30/2022 19:30:21 PM
26126B,N,O,03/30/2022 19:30:21 PM
26127B,N,O,03/30/2022 18:23:51 PM
26128A,N,O,03/30/2022 19:33:29 PM
26128B,N,O,03/30/2022 19:33:29 PM
26129A,N,O,03/30/2022 19:55:56 PM
26129B,N,V,03/30/2022 19:55:56 PM
2612A,N,O,03/30/2022 17:01:53 PM
2612B,N,O,03/30/2022 17:01:53 PM
26130A,N,O,03/30/2022 18:28:51 PM
26130B,N,O,03/30/2022 18:28:51 PM
26131A,N,O,03/30/2022 19:31:04 PM
26131B,N,O,03/30/2022 19:31:04 PM
26132A,N,O,03/30/2022 17:27:40 PM
26132B,N,O,03/30/2022 17:27:40 PM
26133A,N,O,03/30/2022 08:15:32 AM
26133B,N,O,03/30/2022 08:15:32 AM
26134A,N,O,03/30/2022 07:10:42 AM
26134B,N,V,03/30/2022 07:10:42 AM
26135A,N,O,03/30/2022 07:14:41 AM
26135B,N,V,03/30/2022 07:14:41 AM
26136A,N,O,03/30/2022 12:58:18 PM
26136B,N,O,03/30/2022 12:58:18 PM
26137A,N,O,03/30/2022 09:10:16 AM
26137B,N,O,03/30/2022 09:10:16 AM
26138A,N,O,03/30/2022 19:02:44 PM
26138B,N,O,03/30/2022 19:02:44 PM
26139A,N,O,03/30/2022 07:24:01 AM
26139B,N,O,03/30/2022 07:24:01 AM
2613A,N,O,03/30/2022 21:39:37 PM
2613B,N,O,03/30/2022 21:39:37 PM
26140A,N,O,03/30/2022 18:14:41 PM
26140B,N,O,03/30/2022 18:14:41 PM
26141B,N,O,03/30/2022 18:10:52 PM
26142A,N,O,03/30/2022 17:42:09 PM
26142B,N,O,03/30/2022 17:42:09 PM
26143A,N,O,03/30/2022 19:05:14 PM
26143B,N,O,03/30/2022 19:05:14 PM
26144A,N,O,03/30/2022 17:38:53 PM
26144B,N,O,03/30/2022 17:38:53 PM
26145A,N,O,03/30/2022 19:22:51 PM
26145B,N,O,03/30/2022 19:22:51 PM
26146A,N,O,03/30/2022 14:40:25 PM
26146B,N,O,03/30/2022 14:40:25 PM
26147A,N,O,03/30/2022 17:31:30 PM
26147B,N,O,03/30/2022 17:31:30 PM
26148A,N,O,03/30/2022 19:27:58 PM
26148B,N,O,03/30/2022 19:27:58 PM
26149A,N,O,03/30/2022 09:30:06 AM
2614A,N,O,03/30/2022 06:11:16 AM
2614B,N,O,03/30/2022 06:11:16 AM
26151A,N,O,03/30/2022 18:49:29 PM
26151B,N,O,03/30/2022 18:49:29 PM
26152A,N,O,03/30/2022 11:44:53 AM
26152B,N,O,03/30/2022 11:44:53 AM
26153A,N,O,03/30/2022 18:47:46 PM
26153B,N,O,03/30/2022 18:47:46 PM
26154A,N,O,03/30/2022 14:19:22 PM
26154B,N,O,03/30/2022 14:19:22 PM
26155A,N,O,03/30/2022 18:01:55 PM
26155B,N,O,03/30/2022 18:01:55 PM
26156A,N,O,03/30/2022 17:01:05 PM
26156B,N,O,03/30/2022 17:01:05 PM
26157A,N,O,03/30/2022 15:34:50 PM
26157B,N,O,03/30/2022 15:34:50 PM
26158A,N,O,03/30/2022 06:11:42 AM
26158B,N,O,03/30/2022 06:11:42 AM
26159B,N,O,03/30/2022 07:40:42 AM
2615A,N,O,03/30/2022 19:13:55 PM
2615B,N,O,03/30/2022 19:13:55 PM
26160A,N,O,03/30/2022 07:44:45 AM
26162A,N,O,03/30/2022 15:24:49 PM
26162B,N,O,03/30/2022 15:24:49 PM
26164A,N,O,03/30/2022 06:10:53 AM
26164B,N,O,03/30/2022 06:10:53 AM
26165A,N,O,03/30/2022 08:56:11 AM
26166A,N,O,03/30/2022 06:13:42 AM
26166B,N,O,03/30/2022 06:13:42 AM
26167A,N,O,03/30/2022 18:48:14 PM
26167B,N,O,03/30/2022 18:48:14 PM
26168B,N,O,03/30/2022 06:11:42 AM
26169A,N,O,03/30/2022 18:42:20 PM
2616A,N,O,03/30/2022 21:25:15 PM
2616B,N,O,03/30/2022 21:25:15 PM
26173A,N,O,03/30/2022 15:16:40 PM
26174B,N,O,03/30/2022 11:43:44 AM
26175A,N,O,03/30/2022 07:14:43 AM
26176A,N,O,03/30/2022 16:39:51 PM
26176B,N,O,03/30/2022 16:39:51 PM
26177A,N,O,03/30/2022 19:17:36 PM
26177B,N,O,03/30/2022 19:17:36 PM
26178A,N,V,03/30/2022 19:44:14 PM
26178B,N,O,03/30/2022 19:44:14 PM
26179A,N,O,03/30/2022 19:58:50 PM
26179B,N,O,03/30/2022 19:58:50 PM
26180A,N,O,03/30/2022 19:53:05 PM
26180B,N,V,03/30/2022 19:53:05 PM
26181A,N,O,03/30/2022 19:20:42 PM
26181B,N,O,03/30/2022 19:20:42 PM
26182A,N,O,03/30/2022 07:12:50 AM
26182B,N,O,03/30/2022 07:12:50 AM
26188A,N,O,03/30/2022 16:15:43 PM
26188B,N,O,03/30/2022 16:15:43 PM
26189A,N,O,03/30/2022 19:10:25 PM
26189B,N,O,03/30/2022 19:10:25 PM
2618A,N,O,03/30/2022 18:16:29 PM
2618B,N,O,03/30/2022 18:16:29 PM
26190A,N,O,03/30/2022 18:17:09 PM
26190B,N,O,03/30/2022 18:17:09 PM
26191A,N,O,03/30/2022 13:33:39 PM
26192A,N,O,03/30/2022 06:12:42 AM
26192B,N,O,03/30/2022 06:12:42 AM
26193A,N,O,03/30/2022 18:11:46 PM
26193B,N,O,03/30/2022 18:11:46 PM
26194A,N,O,03/30/2022 18:19:05 PM
26194B,N,O,03/30/2022 18:19:05 PM
26196A,N,O,03/30/2022 19:59:49 PM
26196B,N,O,03/30/2022 19:59:49 PM
26197A,N,O,03/30/2022 15:31:06 PM
26197B,N,O,03/30/2022 15:31:06 PM
26198A,N,V,03/30/2022 20:00:01 PM
26198B,N,O,03/30/2022 20:00:01 PM
26199A,N,O,03/30/2022 19:25:27 PM
26199B,N,O,03/30/2022 19:25:27 PM
2619A,N,O,03/30/2022 19:32:43 PM
2619B,N,O,03/30/2022 19:32:43 PM
26200B,N,O,03/30/2022 18:44:51 PM
26201A,N,O,03/30/2022 19:41:58 PM
26201B,N,O,03/30/2022 19:41:58 PM
26202A,N,O,03/30/2022 19:31:44 PM
26202B,N,O,03/30/2022 19:31:44 PM
26203A,N,O,03/30/2022 06:11:49 AM
26203B,N,O,03/30/2022 06:11:49 AM
26204A,N,O,03/30/2022 17:34:22 PM
26204B,N,O,03/30/2022 17:34:22 PM
26205A,N,O,03/30/2022 17:16:27 PM
26205B,N,O,03/30/2022 17:16:27 PM
26206A,N,O,03/30/2022 08:13:29 AM
26207A,N,O,03/30/2022 16:16:13 PM
26208A,N,O,03/30/2022 19:39:53 PM
26208B,N,O,03/30/2022 19:39:53 PM
26209A,N,O,03/30/2022 06:10:42 AM
26209B,N,O,03/30/2022 06:10:42 AM
2620A,N,O,03/30/2022 06:14:42 AM
2620B,N,O,03/30/2022 06:14:42 AM
26210A,N,O,03/30/2022 16:20:18 PM
26210B,N,O,03/30/2022 16:20:18 PM
26211A,N,O,03/30/2022 18:21:14 PM
26211B,N,O,03/30/2022 18:21:14 PM
26212A,N,O,03/30/2022 06:12:42 AM
26212B,N,O,03/30/2022 06:12:42 AM
26213A,N,O,03/30/2022 06:11:46 AM
26213B,N,O,03/30/2022 06:11:46 AM
26214A,N,O,03/30/2022 06:10:42 AM
26214B,N,O,03/30/2022 06:10:42 AM
26215A,N,O,03/30/2022 11:12:50 AM
26215B,N,O,03/30/2022 11:12:50 AM
26216A,N,O,03/30/2022 19:31:59 PM
26216B,N,O,03/30/2022 19:31:59 PM
26217A,N,O,03/30/2022 06:12:42 AM
26217B,N,O,03/30/2022 06:12:42 AM
26218B,N,O,03/30/2022 11:59:20 AM
26219B,N,O,03/30/2022 06:10:43 AM
2621A,N,O,03/30/2022 16:58:22 PM
2621B,N,O,03/30/2022 16:58:22 PM
26220A,N,O,03/30/2022 06:14:42 AM
26220B,N,O,03/30/2022 06:14:42 AM
26221A,N,O,03/30/2022 06:13:42 AM
26221B,N,O,03/30/2022 06:13:42 AM
26222A,N,O,03/30/2022 18:20:43 PM
26222B,N,O,03/30/2022 18:20:43 PM
26223A,N,O,03/30/2022 06:11:40 AM
26225A,N,O,03/30/2022 17:14:21 PM
26225B,N,O,03/30/2022 17:14:21 PM
26226A,N,O,03/30/2022 19:09:39 PM
26226B,N,O,03/30/2022 19:09:39 PM
26227A,N,O,03/30/2022 09:54:34 AM
26227B,N,O,03/30/2022 09:54:34 AM
26228A,N,O,03/30/2022 17:29:03 PM
26228B,N,O,03/30/2022 17:29:03 PM
26229A,N,O,03/30/2022 09:55:29 AM
26229B,N,O,03/30/2022 09:55:29 AM
2622A,N,O,03/30/2022 06:12:45 AM
2622B,N,O,03/30/2022 06:12:45 AM
26230B,N,O,03/30/2022 16:48:02 PM
26231B,N,O,03/30/2022 06:13:43 AM
26232A,N,O,03/30/2022 06:12:42 AM
26232B,N,O,03/30/2022 06:12:42 AM
26233A,N,O,03/30/2022 18:23:12 PM
26233B,N,O,03/30/2022 18:23:12 PM
26234A,N,O,03/30/2022 19:41:12 PM
26234B,N,O,03/30/2022 19:41:12 PM
26235A,N,O,03/30/2022 18:06:57 PM
26235B,N,O,03/30/2022 18:06:57 PM
26236A,N,O,03/30/2022 06:13:42 AM
26236B,N,O,03/30/2022 06:13:42 AM
26237A,N,O,03/30/2022 19:09:37 PM
26237B,N,O,03/30/2022 19:09:37 PM
26238A,N,O,03/30/2022 16:21:07 PM
26238B,N,O,03/30/2022 16:21:07 PM
26239A,N,O,03/30/2022 19:01:03 PM
26239B,N,O,03/30/2022 19:01:03 PM
2623A,N,O,03/30/2022 13:18:33 PM
2623B,N,O,03/30/2022 13:18:33 PM
26240A,N,O,03/30/2022 15:02:36 PM
26240B,N,O,03/30/2022 15:02:36 PM
26241A,N,V,03/30/2022 17:54:44 PM
26241B,N,O,03/30/2022 17:54:44 PM
26245A,N,O,03/30/2022 13:06:21 PM
26246A,N,O,03/30/2022 14:15:25 PM
26248A,N,O,03/30/2022 07:44:51 AM
26248B,N,O,03/30/2022 07:44:51 AM
26249A,N,O,03/30/2022 15:33:53 PM
26249B,N,O,03/30/2022 15:33:53 PM
2624A,N,O,03/30/2022 08:23:42 AM
2624B,N,O,03/30/2022 08:23:42 AM
26251A,N,O,03/30/2022 18:11:58 PM
26251B,N,O,03/30/2022 18:11:58 PM
26252A,N,O,03/30/2022 18:57:12 PM
26252B,N,O,03/30/2022 18:57:12 PM
26253A,N,O,03/30/2022 16:55:49 PM
26253B,N,O,03/30/2022 16:55:49 PM
26254A,N,O,03/30/2022 18:22:47 PM
26254B,N,O,03/30/2022 18:22:47 PM
26255A,N,O,03/30/2022 17:53:46 PM
26255B,N,O,03/30/2022 17:53:46 PM
26256A,N,O,03/30/2022 16:03:55 PM
26256B,N,O,03/30/2022 16:03:55 PM
26257A,N,O,03/30/2022 13:59:14 PM
26257B,N,O,03/30/2022 13:59:14 PM
26258A,N,O,03/30/2022 06:11:43 AM
26258B,N,O,03/30/2022 06:11:43 AM
26259A,N,O,03/30/2022 12:46:56 PM
26259B,N,O,03/30/2022 12:46:56 PM
2625A,N,O,03/30/2022 17:59:41 PM
2625B,N,O,03/30/2022 17:59:41 PM
26260A,N,O,03/30/2022 10:34:05 AM
26260B,N,O,03/30/2022 10:34:05 AM
26261A,N,O,03/30/2022 19:37:52 PM
26261B,N,O,03/30/2022 19:37:52 PM
26262A,N,O,03/30/2022 18:31:57 PM
26262B,N,O,03/30/2022 18:31:57 PM
26263A,N,O,03/30/2022 13:59:38 PM
26263B,N,O,03/30/2022 13:59:38 PM
26264A,N,O,03/30/2022 18:36:30 PM
26264B,N,O,03/30/2022 18:36:30 PM
26265A,N,O,03/30/2022 10:55:22 AM
26265B,N,O,03/30/2022 10:55:22 AM
26266A,N,O,03/30/2022 13:55:34 PM
26266B,N,O,03/30/2022 13:55:34 PM
26268A,N,O,03/30/2022 19:47:38 PM
26268B,N,O,03/30/2022 19:47:38 PM
26269A,N,O,03/30/2022 15:46:56 PM
26269B,N,O,03/30/2022 15:46:56 PM
2626A,N,V,03/30/2022 17:52:45 PM
2626B,N,O,03/30/2022 17:52:45 PM
26270A,N,O,03/30/2022 17:26:40 PM
26270B,N,O,03/30/2022 17:26:40 PM
26271A,N,O,03/30/2022 12:14:10 PM
26271B,N,V,03/30/2022 12:14:10 PM
26272A,N,O,03/30/2022 16:51:37 PM
26272B,N,O,03/30/2022 16:51:37 PM
26273A,N,O,03/30/2022 17:36:58 PM
26273B,N,O,03/30/2022 17:36:58 PM
26274A,N,O,03/30/2022 13:04:37 PM
26274B,N,O,03/30/2022 13:04:37 PM
26275A,N,O,03/30/2022 16:12:51 PM
26275B,N,O,03/30/2022 16:12:51 PM
26276A,N,O,03/30/2022 19:46:33 PM
